"ID","Author_year","Latitude","Longitude","MAT","MAP","Climate_zone","Forest_type","Leaf_habit","Management_type","Sub_management","Time_since","Severity_level","Severity","Season","Residue","Repeat","Age","Regen","C_rep_n","T_rep_n","C_SR","T_SR","C_Rh","T_Rh","C_Ra","T_Ra","C_Ts","T_Ts","C_SM","T_SM","C_BD","T_BD","C_Clay","T_Clay","C_Silt","T_Silt","C_Sand","T_Sand","C_pH","T_pH","C_SOC","T_SOC","C_SON","T_SON","C_TC","T_TC","C_TN","T_TN","C_CN","T_CN","C_DOC","T_DOC","C_DON","T_DON","C_FRB","T_FRB","C_CRB","T_CRB","C_FRP","T_FRP","C_CRP","T_CRP","C_MBC","T_MBC","C_MBN","T_MBN","C_LAI","T_LAI","C_FF","T_FF","C_LF","T_LF","C_AGB","T_AGB","C_BGB","T_BGB","Wt","ln_SR","ln_Rh","ln_Ra","ln_Ts","ln_SM","ln_BD","ln_Clay","ln_Silt","ln_Sand","ln_pH","ln_SOC","ln_SON","ln_TC","ln_TN","ln_CN","ln_DOC","ln_DON","ln_FRB","ln_CRB","ln_FRP","ln_CRP","ln_MBC","ln_MBN","ln_LAI","ln_FF","ln_LF","ln_AGB","ln_BGB"
62,"Ma al. (2013)",29.13,117.93,15.1,2000,"Subtropical","Broadleaf","Evergreen","Clearcut","NA",1,"S","NA","Spring","NA","N","NA","planting",1,1,0.99,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19,6.22,3.04,2.83,NA,NA,NA,NA,0.24,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.051825067864586,NA,NA,NA,NA,NA,NA,NA,NA,0.00483482005458331,-0.071580803762984,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Makiranta et al. (2012)",61.367,25.117,3.4,601,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1,"NA","NA","NA","Y","N","NA","NA",1,1,1720,3510,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.713291746652413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Makiranta et al. (2012)",61.367,25.117,3.4,601,"Boreal","Needleleaf","Evergreen","Clearcut","NA",2,"NA","NA","NA","Y","N","NA","NA",1,1,1260,3250,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.94754327537826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Makiranta et al. (2012)",61.367,25.117,3.4,601,"Boreal","Needleleaf","Evergreen","Clearcut","NA",3,"NA","NA","NA","Y","N","NA","NA",1,1,1355,2450,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.592286570224971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"Mallik & Hu (1997)",49.17,-88.65,5.5,842,"Boreal","Broadleaf","Deciduous","Clearcut","NA",2,"WT","NA","Fall","N","N","NA","NA",3,3,0.614,0.667,NA,NA,NA,NA,10.76,16.8,61.63,44.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.0827951177684813,NA,NA,0.445543331675575,-0.330164087923062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"Mallik & Hu (1997)",49.17,-88.65,5.5,842,"Boreal","Broadleaf","Deciduous","Clearcut","NA",2,"WTS","mixed","Fall","N","N","NA","NA",3,3,0.614,0.819,NA,NA,NA,NA,10.76,17.96,61.63,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.288089155705927,NA,NA,0.512311508140415,-0.283849305741942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"Mallik & Hu (1997)",49.17,-88.65,5.5,842,"Boreal","Broadleaf","Deciduous","Clearcut","NA",2,"WTS","screefed","Fall","N","N","NA","NA",3,3,0.614,0.281,NA,NA,NA,NA,10.76,17.07,61.63,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.781640258813397,NA,NA,0.461486982072711,-0.774759619806992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"Mazza et al. (2019)",41.85,11.85,13.3,876,"Mediterranean","Needleleaf","Evergreen","Thinning","NA",0.33,"Moderate","medium-heavy","Fall","NA","N","60","NA",3,3,22585.03,22284.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,NA,NA,NA,38.4,NA,8.15,NA,81.7,78.8,5.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.0134062490191319,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0361410050021239,-0.196710294246054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"Mazza et al. (2019)",41.85,11.85,13.3,876,"Mediterranean","Needleleaf","Evergreen","Thinning","NA",0.33,"Moderate","selective","Fall","NA","N","60","NA",3,3,22585.03,20336.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,NA,NA,NA,38.4,NA,8.15,NA,81.7,82.1,5.6,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.104867537706207,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00488401459242514,-0.154150679827258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"Mazza et al. (2019)",41.15,24.9,13.3,526,"Mediterranean","Needleleaf","Evergreen","Thinning","NA",0.33,"Moderate","medium-heavy","Fall","NA","N","55","NA",3,3,25125.61,30592.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,60,NA,5.9,NA,32.4,47.7,5.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.196881945565638,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386772975096012,-0.133531392624522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"Mazza et al. (2019)",41.15,24.9,13.3,526,"Mediterranean","Needleleaf","Evergreen","Thinning","NA",0.33,"Moderate","selective","Fall","NA","N","55","NA",3,3,25125.61,31457.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,60,NA,5.9,NA,32.4,46.5,5.6,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.224742790205303,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361293889795027,0.117783035656383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"McCarthy et al. (2006)",39.183333,-82.333333,11.3,1024,"Temperate","Broadleaf","Deciduous","Prescribed burn","NA",0.33,"NA","NA","Spring","N","N","110+","NA",5,5,3.85,3.34,NA,NA,NA,NA,17.57,17.8,21.5,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,-0.142102341311084,NA,NA,0.0130055550990337,-0.00934586241823766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"McCarthy et al. (2006)",39.183333,-82.333333,11.3,1024,"Temperate","Broadleaf","Deciduous","Prescribed burn","NA",0.33,"NA","NA","Spring","Y","N","110+","NA",5,5,3.85,3.95,NA,NA,NA,NA,17.57,18.01,21.5,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.0256424306133377,NA,NA,0.024734256988859,0.0587076008267779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"Metcalfe  al. (2018)",-13.076497,-52.385792,27,1500,"Tropical","Broadleaf","Evergreen","Prescribed burn","NA",0.5,"Low","low","NA","NA","Y","NA","NA",1,1,17,11.6,4.9,6.6,10.3,4,24.01,24.65,13.58,13.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,7.8,NA,NA,NA,NA,0.5,-0.382208245943897,0.297834443915799,-0.945849534115699,0.0263064902555371,0.0131677103746475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.356674943938732,NA,NA,NA,NA,NA,0.38641691313747,NA,NA
68,"Mjofors et al. (2015)",60.983,16.4,4.3,593,"Boreal","Needleleaf","Evergreen","Clearcut","NA",0.25,"WTS","NA","Spring","N","N","NA","None",1,1,0.5,0.1,NA,NA,NA,NA,11,11,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-1.6094379124341,NA,NA,0,0.23638877806423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"Mjofors et al. (2015)",60.983,16.4,4.3,593,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1.25,"WTS","NA","Spring","N","N","NA","natural",1,1,0.6,0.1,NA,NA,NA,NA,11,11,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-1.79175946922805,NA,NA,0,0.587786664902119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"Mjofors et al. (2015)",60.983,16.4,4.3,593,"Boreal","Needleleaf","Evergreen","Clearcut","NA",0.25,"WT","NA","Spring","Y","N","NA","None",1,1,0.5,0.6,NA,NA,NA,NA,11,12,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.182321556793955,NA,NA,0.0870113769896297,0.23638877806423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"Mjofors et al. (2015)",60.983,16.4,4.3,593,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1.25,"WT","NA","Spring","Y","N","NA","natural",1,1,0.6,0.6,NA,NA,NA,NA,11,12,10,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA,0.0870113769896297,0.8754687373539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"Mjofors et al. (2015)",60.983,16.4,4.3,593,"Boreal","Needleleaf","Evergreen","Clearcut","NA",0.25,"WTSC","NA","Spring","N","N","NA","None",1,1,0.5,0.5,NA,NA,NA,NA,11,11,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"Mjofors et al. (2015)",60.983,16.4,4.3,593,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1.25,"WTSC","NA","Spring","N","N","NA","natural",1,1,0.6,0.4,NA,NA,NA,NA,11,11,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.405465108108164,NA,NA,0,0.405465108108164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"Molchanov et al. (2017)",56.13,37.43,4.5,672,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1.5,"NA","NA","Winter","Y","N","NA","NA",1,1,8.2,15.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.613866377685171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"Molchanov et al. (2017)",56.13,37.43,4.5,672,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1.5,"NA","NA","Winter","N","N","NA","NA",1,1,8.2,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-1.08528683407096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"Moroni et al. (2009)",48.965,-63.63,2.65,1285,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1.5,"S","NA","Summer","NA","N","NA","NA",1,1,344.2,288.5,NA,NA,NA,NA,11.38,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.176527797829285,NA,NA,0.0858390439128062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"Moroni et al. (2009)",48.965,-63.63,2.65,1285,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1.5,"S","NA","Summer","Y","N","NA","NA",1,1,344.2,364.5,NA,NA,NA,NA,11.38,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.0573036676712738,NA,NA,0.185538404135894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"Moroni et al. (2009)",48.89,-63.4,2.65,1285,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1.5,"S","NA","Summer","NA","N","NA","NA",1,1,372.8,242.3,NA,NA,NA,NA,11.06,12.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.430865454988956,NA,NA,0.0915219845469796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"Moroni et al. (2009)",48.89,-63.4,2.65,1285,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1.5,"S","NA","Summer","Y","N","NA","NA",1,1,372.8,304.3,NA,NA,NA,NA,11.06,12.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.203028025908511,NA,NA,0.156988292978566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"Nakane et al. (1996)",34.18,132.13,12.1,1992.5,"Temperate","Broadleaf","Deciduous","Clearcut","NA",0.5,"WT","NA","Spring","N","N","NA","None",1,1,5.68,7.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.231558748239494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"Nakane et al. (1996)",34.18,132.13,12.1,1992.5,"Temperate","Broadleaf","Deciduous","Clearcut","NA",0.5,"WT","NA","Spring","N","N","NA","None",1,1,5.68,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.503758456542898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"Nathe et al. (2018)",50.7975,11.693056,8.4,720,"Temperate","Needleleaf","Evergreen","Prescribed burn","NA",0.5,"Low","Low","Summer","N","N","96","NA",3,3,46.58,45.57,NA,NA,NA,NA,11.3,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.0219216591804037,NA,NA,-0.0178576174000066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"Nathe et al. (2018)",50.7975,11.693056,8.4,720,"Temperate","Needleleaf","Evergreen","Prescribed burn","NA",0.5,"Low","low","Spring","N","Y","96","NA",3,3,57.57,60.21,NA,NA,NA,NA,12.2,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.28,520.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.0448368527886383,NA,NA,0.00816331063916106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230606920158816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"O'Connell (1987)",-33.83,115.5,15,1240,"Mediterranean","Broadleaf","Evergreen","Clearcut","Prescribed burn",2,"WT","NA","Winter","NA","N","2","natural",1,1,826,1055,NA,NA,NA,NA,NA,NA,21.19,22.03,NA,NA,NA,NA,NA,NA,NA,NA,6.4,7.5,7.6,4.4,NA,NA,NA,NA,0.29,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.244701272389189,NA,NA,NA,0.0388757885340441,NA,NA,NA,NA,0.158605030176639,-0.54654370636807,NA,NA,-0.659245628884264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"O'Connell (1987)",-33.83,115.5,15,1240,"Mediterranean","Broadleaf","Evergreen","Prescribed burn","NA",6,"Low","Low","Summer","NA","Y","6","NA",1,1,826,667,NA,NA,NA,NA,NA,NA,21.19,31.36,NA,NA,NA,NA,NA,NA,NA,NA,6.4,6.5,7.6,6.4,NA,NA,NA,NA,0.29,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.213804727605354,NA,NA,NA,0.392003823201999,NA,NA,NA,NA,0.0155041865359653,-0.171850256926659,NA,NA,0.129211731480006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,"Ono et al (2025)",30.2919,-95.6989,20.56,1331,"Subtropical","Needleleaf","Evergreen","Prescribed burn","NA",0.5,"Low","Low","Fall","NA","Y","mature","NA",1,1,1145,1138,747,663,708,474,19.33,20.28,0.051,0.0702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,133,2.53,3.62,234,205,71.8,54,NA,NA,NA,NA,4.58,3.96,108,76.1,342,373,12.2,17.6,NA,NA,0.5,-0.00613230130206383,-0.119290194946955,-0.401236771998643,0.047976885502743,0.31952267830744,NA,NA,NA,NA,NA,0.470003629245736,NA,NA,NA,NA,NA,NA,-0.153075988697493,0.358254723098251,-0.132311136219293,-0.284900429489904,NA,NA,-0.145454972859704,-0.35008296225658,0.0867676825812103,0.366462950304895,NA
74,"Ono et al (2025)",30.2919,-95.6989,20.56,1331,"Subtropical","Needleleaf","Evergreen","Prescribed burn","NA",3,"Low","Low","Winter","NA","Y","mature","NA",1,1,1145,1047,747,567,708,480,19.33,21.4,0.051,0.0558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,113,2.53,3.71,234,212,71.8,49.2,NA,NA,NA,NA,4.58,4.39,108,105,342,312,12.2,17.99,NA,NA,0.5,-0.0894757051178031,-0.275705881405065,-0.388657989791783,0.101732628807566,0.0899482366629396,NA,NA,NA,NA,NA,0.182321556793955,NA,NA,NA,NA,NA,NA,-0.316037298206906,0.382812573879915,-0.098734840685689,-0.377990852555916,NA,NA,-0.0423697710390137,-0.0281708769666963,-0.0918075492531229,0.388380096223231,NA
75,"Pang et al. (2013)",31.62,103.9,8.9,900,"Temperate","Needleleaf","Evergreen","Thinning","NA",0.5,"Low","NA","Winter","N","N","26","NA",3,3,1.32,1.32,NA,NA,NA,NA,11.09,11.28,13.66,19.94,NA,NA,27,NA,45,NA,28,NA,5.27,NA,3,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,NA,NA,0.0169874447076371,0.378255910391048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"Pang et al. (2013)",31.62,103.9,8.9,900,"Temperate","Needleleaf","Evergreen","Thinning","NA",1.5,"Low","NA","Winter","N","N","27","NA",3,3,1.4,1.23,NA,NA,NA,NA,10.96,11.1,16.96,19.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.129458067236887,NA,NA,0.0126928267984189,0.128210658818643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
